fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2012-06-30,BA,1.215736160188457,0.4359010600706713,0.9277896929958944,13.043246037215711,13.857142857142858,0.2451743366627857,0.4778351839694003,763.8617084826762,0.0118512163735523,0.1666092350103377,0.2474850225921146
2012-03-31,BA,1.2136787313884518,0.4820481781866602,0.9361635808241382,14.936343743783569,13.252100840336135,0.2416682251729942,0.4908363369784349,743.6287261186135,0.0115204787731438,0.1838074398249453,0.2497367355065919
2011-12-31,BA,1.206813005766342,0.6388283180694868,0.9548921061185708,21.729160739687057,12.64516129032258,0.2444802840497087,0.5043734491315136,723.6701309882542,0.0173405345935538,0.3945945945945946,0.3041030670558896
2011-09-30,BA,1.232862500997526,0.4842390870640811,0.9182746113290994,11.413105413105413,14.603305785123966,0.2390275474293111,0.4708293706752369,775.2277634603329,0.0147512910750643,0.1833417127534774,0.2720358098288718
2011-06-30,BA,1.1868611185442868,0.4351618945678351,0.9331105533909232,14.218254806676526,12.609756097560975,0.2293847668436889,0.4537017941843679,804.4931818181818,0.0130617451711754,0.1990281005704627,0.2548368762455719
2011-03-31,BA,1.1631449073942763,0.4928383016138639,0.9417248400232694,16.552402862985684,7.823076923076923,0.2168411867364747,0.4477184898929845,815.2444186239522,0.0085514834205933,0.1503067484662576,0.1725717754788045
2010-12-31,BA,1.1462635965531855,0.4559966096906342,0.9582585867425072,23.753796095444685,8.31060606060606,0.2413767957412674,0.5515894230373812,661.7240736598823,0.0170057609567563,0.4215473608098337,0.2442257930045953
2010-09-30,BA,1.1523453472749576,0.3555406273730942,0.9302075986630278,13.621463852716658,10.569230769230767,0.2601422832786483,0.6336898395721925,575.9915611814346,0.0128330931280856,0.1879209699146834,0.2228844953688931
2010-06-30,BA,1.1243546115935226,0.4547348040366111,0.9502313544035762,19.68865778355541,10.166666666666666,0.244263195043526,0.6156716417910447,592.8484848484849,0.0123754999607873,0.2564185895352616,0.2489716016510648
2010-03-31,BA,1.0989726436506988,0.4597121013021144,0.951738923296808,20.37083616587356,9.60655737704918,0.2416388756550738,0.6468864859106163,564.2411890645586,0.0082420200095283,0.1764106050305914,0.1953604106103479
